Device Make,Device Model,Popular
Sony Ericsson,K610c,0
Sony Ericsson,K610i,1
Sony Ericsson,K610im,0
Sony Ericsson,K610iv,0
Sony Ericsson,K618i,1
Sony Ericsson,K630i,1
Sony Ericsson,K660i,1
Sony Ericsson,K700,0
Sony Ericsson,K700c,1
Sony Ericsson,K700i,1
Sony Ericsson,K750,0
Sony Ericsson,K750c,0
Sony Ericsson,K750i,1
Sony Ericsson,K758c,0
Sony Ericsson,K770i,1
Sony Ericsson,K770iv,1
Sony Ericsson,K790a,0
Sony Ericsson,K790c,0
Sony Ericsson,K790i,1
Sony Ericsson,K800,0
Sony Ericsson,K800a,0
Sony Ericsson,K800c,0
Sony Ericsson,K800i,1
Sony Ericsson,K800iv,1
Sony Ericsson,K810,0
Sony Ericsson,K810c,0
Sony Ericsson,K810i,1
Sony Ericsson,K818c,0
Sony Ericsson,K850i,1
Sony Ericsson,K850iv,0
Sony Ericsson,K858c,0
Sony Ericsson,LT15a,1
Sony Ericsson,LT15i/Xperia Arc,1
Sony Ericsson,LT18i/Ayame,1
Sony Ericsson,LT22i,0
Sony Ericsson,LT26i,1
Sony Ericsson,LT28at,0
Sony Ericsson,M1a,0
Sony Ericsson,M1i,0
Sony Ericsson,M600i,1
Sony Ericsson,M608,0
Sony Ericsson,M608c,0
Sony Ericsson,M610i,0
Sony Ericsson,MK16a,0
Sony Ericsson,MK16i/Xperia Pro,1
Sony Ericsson,MT11a,1
Sony Ericsson,MT11i,0
Sony Ericsson,MT15i/Xperia Neo,1
Sony Ericsson,MT27i,0
Sony Ericsson,Naite,1
Sony Ericsson,Naitea,1
Sony Ericsson,P100,0
Sony Ericsson,P1c,0
Sony Ericsson,P1i,1
Sony Ericsson,P200,0
Sony Ericsson,P800,1
Sony Ericsson,P900,0
Sony Ericsson,P908,0
Sony Ericsson,P910a,0
Sony Ericsson,P910c,0
Sony Ericsson,P910i,0
Sony Ericsson,P990i,1
Sony Ericsson,R300,1
Sony Ericsson,R306,0
Sony Ericsson,R320s,0
Sony Ericsson,R520m,0
Sony Ericsson,R800a,1
Sony Ericsson,R800at,0
Sony Ericsson,R800i Xperia Play,1
Sony Ericsson,R800i/Xperia PLAY,0
Sony Ericsson,R800x,1
Sony Ericsson,R800x Xperia Play,1
Sony Ericsson,re,1
Sony Ericsson,S007,0
Sony Ericsson,S302,1
Sony Ericsson,S312,1
Sony Ericsson,S500c,0
Sony Ericsson,S500i,1
Sony Ericsson,S51SE,0
Sony Ericsson,S700,0
Sony Ericsson,S700c,0
Sony Ericsson,S700i,0
Sony Ericsson,S710a,0
Sony Ericsson,Satio,1
Sony Ericsson,sk17a Xperia Mini Pro,1
Sony Ericsson,SK17i Mango,1
Sony Ericsson,SO-01B,1
Sony Ericsson,SO-01C,0
Sony Ericsson,SO-02C Xperia Acro,0
Sony Ericsson,SO-03C/EXPERIA Urushi,0
Sony Ericsson,SO702i,0
Sony Ericsson,SO703i,0
Sony Ericsson,SO902i,0
Sony Ericsson,SO902iWP,0
Sony Ericsson,SO903i,0
Sony Ericsson,SO903iTV,0
Sony Ericsson,ST17i,0
Sony Ericsson,ST18a,0
Sony Ericsson,ST18i,1
Sony Ericsson,ST21i,0
Sony Ericsson,ST25i,0
Sony Ericsson,T200,0
Sony Ericsson,T226,0
Sony Ericsson,T230,0
Sony Ericsson,T237,0
Sony Ericsson,T238,0
Sony Ericsson,T250a,0
Sony Ericsson,T250i,1
Sony Ericsson,T280a,0
Sony Ericsson,T280i,0
Sony Ericsson,T290,0
Sony Ericsson,T290a,0
Sony Ericsson,T290c,0
Sony Ericsson,T290i,0
Sony Ericsson,T300,0
Sony Ericsson,T303,0
Sony Ericsson,T310,0
Sony Ericsson,T610,0
Sony Ericsson,T616,0
Sony Ericsson,T618,0
Sony Ericsson,T628,0
Sony Ericsson,T630,0
Sony Ericsson,T637,0
Sony Ericsson,T650i,1
Sony Ericsson,T658c,0
Sony Ericsson,T68,0
Sony Ericsson,T68i,0
Sony Ericsson,T700,1
Sony Ericsson,T707,0
Sony Ericsson,T707a,0
Sony Ericsson,T715,1
Sony Ericsson,T715a,1
Sony Ericsson,T818,0
Sony Ericsson,TM506,1
Sony Ericsson,TM717,0
Sony Ericsson,U1,0
Sony Ericsson,U10a,0
Sony Ericsson,U1a/SE Satio,0
Sony Ericsson,U1i/Satio,0
Sony Ericsson,U5,0
Sony Ericsson,U5a,0
Sony Ericsson,U5at,0
Sony Ericsson,U5iv,1
Sony Ericsson,U8i,0
Sony Ericsson,Urbano Affare,0
Sony Ericsson,Urbano Barone,0
Sony Ericsson,V600i,0
Sony Ericsson,V630i,1
Sony Ericsson,V640i,1
Sony Ericsson,V800,0
Sony Ericsson,VivazProU8i,1
Sony Ericsson,VivazU5a,1
Sony Ericsson,VivazU5i,1
Sony Ericsson,W100/Spiro,1
Sony Ericsson,W100a/Spiro Stealth Black,1
Sony Ericsson,W150a,0
Sony Ericsson,W150i/TeaCake,1
Sony Ericsson,W20,1
Sony Ericsson,W200a,1
Sony Ericsson,W200c,0
Sony Ericsson,W200i,1
Sony Ericsson,W200iv,1
Sony Ericsson,W205,1
Sony Ericsson,W205a,0
Sony Ericsson,W20a,0
Sony Ericsson,W20i/Tao,1
Sony Ericsson,W300c,0
Sony Ericsson,W300i,1
Sony Ericsson,W302,1
Sony Ericsson,W302c,0
Sony Ericsson,W32S,0
Sony Ericsson,W350a,1
Sony Ericsson,W350c,0
Sony Ericsson,W350i,1
Sony Ericsson,W380a,1
Sony Ericsson,W380c,0
Sony Ericsson,W380i,1
Sony Ericsson,W395,1
Sony Ericsson,W508,1
Sony Ericsson,W508a,1
Sony Ericsson,W518a,1
Sony Ericsson,W550c,0
Sony Ericsson,W550i,1
Sony Ericsson,W580c,0
Sony Ericsson,W580i,1
Sony Ericsson,W580im,0
Sony Ericsson,W595,1
Sony Ericsson,W595a,0
Sony Ericsson,W595c,0
Sony Ericsson,W595s,0
Sony Ericsson,W600c,0
Sony Ericsson,W600i,0
Sony Ericsson,W610c,0
Sony Ericsson,W610i,1
Sony Ericsson,W660i,1
Sony Ericsson,W660iv,0
Sony Ericsson,W700c,0
Sony Ericsson,W700i,1
Sony Ericsson,W705,1
Sony Ericsson,W705a,1
Sony Ericsson,W705u,0
Sony Ericsson,W710c,0
Sony Ericsson,W710i,0
Sony Ericsson,W715,1
Sony Ericsson,W760a,0
Sony Ericsson,W760c,0
Sony Ericsson,W760i,1
Sony Ericsson,W800,0
Sony Ericsson,W800c,0
Sony Ericsson,W800i,1
Sony Ericsson,W810c,1
Sony Ericsson,W810i,1
Sony Ericsson,W830c,0
Sony Ericsson,W830i,1
Sony Ericsson,W850c,0
Sony Ericsson,W850i,1
Sony Ericsson,W880c,0
Sony Ericsson,W880i,1
Sony Ericsson,W880iv,1
Sony Ericsson,W888c,0
Sony Ericsson,W890i,1
Sony Ericsson,W890iv,0
Sony Ericsson,W900i,1
Sony Ericsson,W902,0
Sony Ericsson,W908c,0
Sony Ericsson,W910i,1
Sony Ericsson,W910i Vodafone,1
Sony Ericsson,W950i,0
Sony Ericsson,W958c,0
Sony Ericsson,W960i,1
Sony Ericsson,W980i,1
Sony Ericsson,W980v,0
Sony Ericsson,W995,1
Sony Ericsson,W995a,1
Sony Ericsson,WT13i,1
Sony Ericsson,WT18i,1
Sony Ericsson,WT19i,1
Sony Ericsson,X1,1
Sony Ericsson,X10,1
Sony Ericsson,X10 Mini E10a,1
Sony Ericsson,X10 Mini E10i,1
Sony Ericsson,X10 Mini Pro U20a,1
Sony Ericsson,X10 Mini Pro U20i,1
Sony Ericsson,X10 Xperia Mini,1
Sony Ericsson,X10a,1
Sony Ericsson,X10i,1
Sony Ericsson,X1a/Xperia,0
Sony Ericsson,X1i,0
Sony Ericsson,X2,0
Sony Ericsson,X5,0
Sony Ericsson,Xperia Mini ST15i,1
Sony Ericsson,Xperia X10 Mini Pro,1
Sony Ericsson,Xperia X8,1
Sony Ericsson,Yari,1
Sony Ericsson,Yaria,0
Sony Ericsson,Z1010,0
Sony Ericsson,Z200,0
Sony Ericsson,Z208,0
Sony Ericsson,Z250i,0
Sony Ericsson,Z300a,0
Sony Ericsson,Z300i,0
Sony Ericsson,Z310a,0
Sony Ericsson,Z310i,1
Sony Ericsson,Z310iv,0
Sony Ericsson,Z320a,0
Sony Ericsson,Z320i,0
Sony Ericsson,Z500a,0
Sony Ericsson,Z500i,0
Sony Ericsson,Z520a,0
Sony Ericsson,Z520c,0
Sony Ericsson,Z520i,0
Sony Ericsson,Z525,0
Sony Ericsson,Z530c,0
Sony Ericsson,Z530i,1
Sony Ericsson,Z550a,0
Sony Ericsson,Z550c,0
Sony Ericsson,Z550i,1
Sony Ericsson,Z555a,0
Sony Ericsson,Z555i,0
Sony Ericsson,Z558c,0
Sony Ericsson,Z558i,0
Sony Ericsson,Z600,0
Sony Ericsson,Z608,0
Sony Ericsson,Z610i,1
Sony Ericsson,Z710c,0
Sony Ericsson,Z710i,0
Sony Ericsson,Z750a,0
Sony Ericsson,Z750i,0
Sony Ericsson,Z770i,0
Sony Ericsson,Z780i,0
Sony Ericsson,Z800,0
Sony Ericsson,Z800i,0
Spice,C 810,0
Spice,D-88,0
Spice,D90 (Dual sim card),0
Spice,M-6464,0
Spice,M-6900,0
Spice,M5252,0
Spice,M940,0
Spice,Mi-280,0
Spice,Mi-720,0
Spice,S5330,0
Spice,S570,0
Spice,S580,0
Spice,S590,0
Spice,S600,0
Spice,S650,0
Spice,S7,0
Spice,S705,0
Spice,S707,0
Spice,S710,0
Spice,S8,0
Spice,S808,0
Spice,S820,0
Spice,S909,0
Spice,S920,0
Spice,S940,0
Spice,S950,0
Spice,X1,0
Sprint,6850 Touch Pro,0
Sprint,ATP515CKIT,0
Sprint,Evo Shift 4G,1
Sprint,MP6900SP,0
Sprint,SPH-ip830w,0
Sprint,SPH-P100,1
Sprint,T7380,0
Star,A8,0
Storage Options,Scroll Essential,0
Storage Options,Scroll Excel 7 inch Tablet,0
Storage Options,Storage Extreme,0
SVP,ZP7901UC,0
Sylvania,SYTABEX7,0
Symphony,D46,0
Symphony,D63,0
Symphony,X99,0
T-Mobile,Atlas/Herald/Wing/Atlas,0
T-Mobile,Dash,0
T-Mobile,G1,0
T-Mobile,G2,0
T-Mobile,Garminfone,0
T-Mobile,MDA  Ameo,0
T-Mobile,MDA Compact,0
T-Mobile,MDA Compact IV,0
T-Mobile,MDA Touch,0
T-Mobile,MDA Touch Plus,0
T-Mobile,MDA Vario III,0
T-Mobile,MDA Vario V,0
T-Mobile,myTouch 3G,0
T-Mobile,myTouch 4G,0
T-Mobile,Opal,0
T-Mobile,Pulse,0
T-Mobile,Shadow II / Cleopatra,0
T-Mobile,Springboard,0
T-Mobile,Vairy Touch,0
T-Mobile,Vairy Touch 2,0
T-Mobile,Vivacity,0
Tabulet,Octa,0
Taiwan Mobile,T2,0
TCL,787,0
TCL,A228,0
TCL,A990,0
TCL,e300,0
TCL,i802,0
TCL,i900,0
Techfaith,Moffett,0
Teclast,P76ti,0
Telechip,TCC8900,0
Telefunken,TEL7J,0
Telit,882,0
Telit,G80,0
Telit,GU1100,0
teXet,TM-7025,0
Tianyu,A615,0
Tianyu,A630,0
Tianyu,A660,0
Tianyu,A662,0
Tianyu,A665,0
Tianyu,A691,0
Tianyu,A907,0
Tianyu,A930,0
Tianyu,B2012,0
Tianyu,B2015,0
Tianyu,B892,0
Tianyu,C500,0
Tianyu,C800,0
Tianyu,D172,0
Tianyu,D702,0
Tianyu,D770,0
Tianyu,D780,0
Tianyu,D788,0
Tianyu,DT28,0
Tianyu,H800,0
Tianyu,H877,0
Tianyu,H999,0
Tianyu,K-TOUCH H699,0
Tianyu,K-TOUCH H711,0
Tianyu,K-Touch W680,0
Tianyu,K-Touch W700,0
Tianyu,K-Touch W800,0
Tianyu,K-TOUCH X260,0
Tianyu,V760,0
Tianyu,V908,0
Tianyu,V918,0
Tianyu,W606,0
Tinno,LT-X3,0
TINNO,NGM SOAP,0
Tomtec,Excellent 8,0
Toshiba,803,0
Toshiba,808,0
Toshiba,903T,0
Toshiba,904T,0
Toshiba,AT100,1
Toshiba,AT1S0,0
Toshiba,AT200,0
Toshiba,biblio,0
Toshiba,C5001T,0
Toshiba,CDM-9950,0
Toshiba,FJI12/IS12F,0
Toshiba,Folio 100,1
Toshiba,G500,0
Toshiba,G810,0
Toshiba,IS04,1
Toshiba,SmartPad,0
Toshiba,T001,0
Toshiba,T007,0
Toshiba,T008,0
Toshiba,T01C Regza,0
Toshiba,TG01,0
Toshiba,TS21i,0
Toshiba,TS2li,0
Toshiba,TS30,0
Toshiba,TS605,0
Toshiba,TS705,0
Toshiba,TS921,0
Toshiba,W32T,0
Toshiba,W64T,0
TrekStor,TSP21,0
tvCompass,DMR1500,0
Ubiquam,U520,0
Ubiquam,U800,0
Uniscope,PU2,0
Unistar,L100,0
Unistar,M320,0
Uriver,SP500,0
Usha Lexus,848B,0
Usha Lexus,888B,0
Utec,S800,0
Utec,T503,0
UTStarcom,1450M (MetroPCS),0
UTStarcom,7126M (MetroPCS),0
UTStarcom,C711,0
UTStarcom,CDM 7026,0
UTStarcom,CDM 8964,0
UTStarcom,CDM-7126,0
UTStarcom,CDM-8074VM,0
UTStarcom,CDM-8955,0
UTStarcom,CDM-8964VM,0
UTStarcom,CDM8950,0
UTStarcom,CDM8975 (Verizon Wireless),0
UTStarcom,G'zOne Type-S,0
UTStarcom,G'zOne Type-Z,0
UTStarcom,GLP138,0
UTStarcom,GLP178,0
UTStarcom,GPFM1238,0
UTStarcom,GPRS778,0
UTStarcom,GTX75/Quickfire (Knick),0
UTStarcom,PCD/gz1c731/G'zOne Rock (Verizon Wireless),0
UTStarcom,PCS-1400,0
UTStarcom,PLS7075,0
UTStarcom,SMT 5800 (Verizon Wireless),0
UTStarcom,TXT8010/Blitz,0
UTStarcom,UTS 7176M,0
UTStarcom,XV6175,0
UTStarcom,XV6800/Verizon,0
Vacom,VT820,0
Vanhon,A16,0
Velocity Mobile,Velocity 103 VGA,0
Venstar,V800A,0
Verizon,SMT 5800,0
Verizon,XV6850,1
Verizon,XV6900,0
Vertu,Ascent,0
Vertu,Constellation Quest,0
Vertu,Constellation T,0
Vertu,Signature,0
VeryKool,i410,0
VERZIOWORLD,Duplii,0
Vibo,T588,0
Videocon,V1290,0
Videocon,V1306,0
Videocon,V1405,0
Videocon,V1425,0
Videocon,V1435,0
Videocon,V1450,0
Videocon,V1675,0
Videocon,V7500,0
Viettel,i5,0
Viettel,V6202,0
View Quest,Slade 2,0
View Quest,Slate8,0
ViewSonic,G Tablet,0
ViewSonic,gTablet,0
Viewsonic,UPC-300-2.2,0
ViewSonic,V350,0
Viewsonic,ViewPad 7,0
Vitelcom,TSM-100v,0
Vizio,VTAB1008,0
VK Mobile,530,0
VK Mobile,M-Three,0
VK Mobile,VK1000,0
VK Mobile,VK200,0
VK Mobile,VK2020,0
VK Mobile,VK2030,0
VK Mobile,VK4000,0
VK Mobile,VK4000 (Vodafone),0
VK Mobile,VK900,0
Vodafone,455,0
Vodafone,553,0
Vodafone,555/Blue,0
Vodafone,716,0
Vodafone,735,0
Vodafone,736,0
Vodafone,845,1
Vodafone,945,1
Vodafone,SFR V3650/Polaris,0
Vodafone,Smart Tab 10,0
Vodafone,Smart Tab 7,0
Vodafone,V1240,0
Vodafone,v1415,0
Vodafone,v1640,0
W3C,DDC,0
WayteQ,xPAD-70,0
WellcoM,A88,0
WellcoM,W3309,0
WellcoM,W3329,0
WellcoM,W3350,0
WellcoM,W398,0
WellcoM,W839+,0
WellcoM,W920,0
WellcoM,W929,0
Window Digital Electronics,N10,0
Window Digital Electronics,N12,0
Window Digital Electronics,N3,0
Window Digital Electronics,N5top,0
Window Digital Electronics,N6,0
Wonder Media,VM8650,0
Wonu,S3,0
woPad,A10,0
Woxter,Tablet PC 75,0
XDA,Neo,0
XDA,Nova,0
XDA,Zinc,0
Xiaomi,A05,0
Xiaomi,MI-ONE,0
Yarvik,TAB411,0
YAS,COSMOS,0
Zen,M72,0
Zen,Touch 2,0
Zen,Z77,0
Zenithink,P7901a EPad,0
Zenithink,zt180,0
Zonda,ZMCK740,0
Zonda,ZMCK870,0
Zonda,ZMTFTV20,0
Zonda,ZMTN610,0
Zonda,ZMTN615,0
Zonda,ZMTN815,0
ZT,8988,0
ZTE,1001,0
ZTE,553,0
ZTE,70W,0
ZTE,A261,0
ZTE,A37,0
ZTE,A39,0
ZTE,A5,0
ZTE,A661,0
ZTE,Amigo,0
ZTE,Beeline M2,0
ZTE,Blade,0
ZTE,Bluebelt,0
ZTE,BM-LTBU300/Light Tab,0
ZTE,C362,0
ZTE,C70/ Essenze C70 (MetroPCS),0
ZTE,C78 (MetroPCS),0
ZTE,C79 (MetroPCS),0
ZTE,C88 (MetroPCS),0
ZTE,CG990,0
ZTE,CORAL400,0
ZTE,Cute,0
ZTE,D90,0
ZTE,D930,0
ZTE,E520,0
ZTE,E811,0
ZTE,F100,0
ZTE,F101,0
ZTE,F102,0
ZTE,F105,0
ZTE,F106,0
ZTE,F106-ChinaUnicom,0
ZTE,F107,0
ZTE,F150,0
ZTE,F151,0
ZTE,F152,0
ZTE,F153,0
ZTE,F156,0
ZTE,F158,0
ZTE,F159,0
ZTE,F160,0
ZTE,F165,0
ZTE,F188 Yoigo,0
ZTE,F230,0
ZTE,F233,0
ZTE,F252,0
ZTE,F256,0
ZTE,F260,0
ZTE,F350,0
ZTE,F608,0
ZTE,F850,0
ZTE,F852,0
ZTE,F858,0
ZTE,F860,0
ZTE,F866,0
ZTE,F868,0
ZTE,F870E,0
ZTE,F900,0
ZTE,F912,0
ZTE,F930,0
ZTE,F950,0
ZTE,F951,0
ZTE,F953,0
ZTE,G R233,0
ZTE,G S213,0
ZTE,G X670,0
ZTE,G X760,0
ZTE,G X760/Vegas (Orange),0
ZTE,G X960,0
ZTE,GD180,0
ZTE,GV821,0
ZTE,i766,0
ZTE,Indie,0
ZTE,Jack 3G,0
ZTE,Libra,0
ZTE,Light,0
ZTE,Light Pro,0
ZTE,MD Touch Mini,0
ZTE,MD Touch/MomoDesign Touch,0
ZTE,MD-Cube,0
ZTE,MD-Cube/MomoDesign MD Cube,0
ZTE,MD301H,0
ZTE,Movistar Prime,0
ZTE,MTC 535,0
ZTE,MTC 916/ Joe,0
ZTE,MTC840,0
ZTE,MTV 4.0,0
ZTE,N281,0
ZTE,N285,0
ZTE,N295,0
ZTE,N762,0
ZTE,N860,0
ZTE,N880,0
ZTE,N960,0
ZTE,Optik,0
ZTE,PLSC77,0
ZTE,PM1107 Smart/PosteMobile PM1107 Smart,0
ZTE,PM1152 Tabula/PosteMobile PM1152 Tabula,0
ZTE,R100,0
ZTE,R220,0
ZTE,R221,0
ZTE,R228,0
ZTE,R230,0
ZTE,R236,0
ZTE,R352,0
ZTE,R6,0
ZTE,R830,0
ZTE,Racer,0
ZTE,Racer II,0
ZTE,S180,0
ZTE,Silverbelt,0
ZTE,Skate,0
ZTE,Soft Stone,0
ZTE,Spirit,0
ZTE,StarNaute,0
ZTE,T U380,0
ZTE,T100,0
ZTE,T106,0
ZTE,T108,0
ZTE,T165i,0
ZTE,T2,0
ZTE,T3,0
ZTE,T3020,0
ZTE,T54,0
ZTE,T6,0
ZTE,T7,0
ZTE,T870,0
ZTE,T90,0
ZTE,T930,0
ZTE,T95,0
ZTE,TU880,0
ZTE,U122,0
ZTE,V553,0
ZTE,V800,0
ZTE,V8301,0
ZTE,V856,0
ZTE,V880,0
ZTE,V9,0
ZTE,V9A,0
ZTE,V9C,0
ZTE,VF945,0
ZTE,Vodafone 1231,0
ZTE,Vodafone351,0
ZTE,Vodafone547,0
ZTE,X500,0
ZTE,X990,0
ZTE,X991/Rio (Orange),0
ZTE,Yoigo F233,0
ZTE,Z221,0
ZTE,Z990,0
Zync,Z999,0
